"order_id","ordered_at","customer_id","country","status","amount_cents"
1320,2026-01-02 11:32:45.000Z,481322,"PL","paid",5266
1321,2026-01-02 11:34:27.000Z,847387,"SE","paid",2845
1322,2026-01-02 11:36:21.000Z,972504,"US","paid",518
1323,2026-01-02 11:37:31.000Z,682737,"SE","cancelled",4599
1324,2026-01-02 11:39:33.000Z,173302,"UK","paid",6681
1325,2026-01-02 11:40:59.000Z,314711,"UK","paid",713
1326,2026-01-02 11:43:01.000Z,721956,"UK","paid",7437
1327,2026-01-02 11:44:19.000Z,139757,"DE","paid",8956
1328,2026-01-02 11:45:53.000Z,590594,"UK","paid",9167
1329,2026-01-02 11:47:39.000Z,590963,"SE","paid",3136
1330,2026-01-02 11:49:09.000Z,356176,"FR","refunded",9559
1331,2026-01-02 11:51:03.000Z,551433,"DE","paid",7396
1332,2026-01-02 11:52:37.000Z,756270,"DE","paid",4723
1333,2026-01-02 11:54:23.000Z,882159,"UK","paid",6003
1334,2026-01-02 11:55:37.000Z,168796,"UK","paid",8095
1335,2026-01-02 11:57:35.000Z,877957,"UK","paid",4413
1336,2026-01-02 11:59:13.000Z,849338,"FR","paid",3867
1337,2026-01-02 12:00:15.000Z,360843,"UK","paid",7374
1338,2026-01-02 12:01:53.000Z,370024,"UK","paid",3811
1339,2026-01-02 12:03:11.000Z,807105,"UK","paid",3809
1340,2026-01-02 12:05:01.000Z,908998,"PL","paid",1867
1341,2026-01-02 12:06:27.000Z,340487,"UK","paid",9272
1342,2026-01-02 12:08:17.000Z,158100,"SE","paid",5566
1343,2026-01-02 12:10:23.000Z,763229,"US","paid",2738
1344,2026-01-02 12:11:57.000Z,166226,"US","paid",5848
1345,2026-01-02 12:12:59.000Z,562851,"UK","paid",3153
1346,2026-01-02 12:14:57.000Z,391872,"UK","paid",2168
1347,2026-01-02 12:16:47.000Z,115225,"US","paid",2921
1348,2026-01-02 12:18:01.000Z,725822,"UK","paid",2179
1349,2026-01-02 12:19:39.000Z,131103,"FR","paid",4818
1350,2026-01-02 12:21:21.000Z,914828,"PL","paid",4762
1351,2026-01-02 12:23:23.000Z,610773,"UK","paid",5081
1352,2026-01-02 12:24:17.000Z,674570,"UK","paid",3632
1353,2026-01-02 12:25:59.000Z,434395,"UK","paid",5572
1354,2026-01-02 12:28:05.000Z,786264,"SE","paid",8543
1355,2026-01-02 12:29:39.000Z,650001,"UK","paid",2830
1356,2026-01-02 12:30:53.000Z,182038,"FR","paid",4985
1357,2026-01-02 12:32:19.000Z,586007,"FR","paid",6490
1358,2026-01-02 12:34:33.000Z,633444,"DE","refunded",4914
1359,2026-01-02 12:36:19.000Z,276813,"PL","paid",236
1360,2026-01-02 12:37:37.000Z,771554,"UK","paid",3874
1361,2026-01-02 12:38:43.000Z,804403,"UK","paid",2149
1362,2026-01-02 12:40:57.000Z,227600,"US","paid",5487
1363,2026-01-02 12:42:27.000Z,282793,"PL","paid",2046
1364,2026-01-02 12:43:37.000Z,982606,"PL","paid",8396
1365,2026-01-02 12:45:19.000Z,786351,"DE","paid",9750
1366,2026-01-02 12:47:01.000Z,354236,"FR","paid",2403
1367,2026-01-02 12:48:51.000Z,671109,"UK","paid",7413
1368,2026-01-02 12:50:45.000Z,961946,"US","paid",9231
1369,2026-01-02 12:51:47.000Z,756171,"UK","paid",3809
1370,2026-01-02 12:54:05.000Z,909512,"DE","paid",441
1371,2026-01-02 12:55:11.000Z,336961,"UK","paid",2279
1372,2026-01-02 12:56:37.000Z,555590,"UK","refunded",4844
1373,2026-01-02 12:58:27.000Z,340263,"DE","paid",817
1374,2026-01-02 12:59:53.000Z,693172,"UK","paid",5785
1375,2026-01-02 13:01:43.000Z,468605,"SE","paid",2325
1376,2026-01-02 13:03:21.000Z,528306,"SE","paid",213
1377,2026-01-02 13:04:35.000Z,983683,"UK","paid",6406
1378,2026-01-02 13:06:21.000Z,248032,"UK","paid",5849
1379,2026-01-02 13:08:27.000Z,821721,"SE","paid",7975
1380,2026-01-02 13:10:13.000Z,211710,"FR","paid",4101
1381,2026-01-02 13:11:39.000Z,339679,"US","paid",2157
1382,2026-01-02 13:13:09.000Z,198252,"UK","paid",5311
1383,2026-01-02 13:14:19.000Z,518325,"FR","paid",6268
1384,2026-01-02 13:16:01.000Z,454730,"UK","paid",8446
1385,2026-01-02 13:18:19.000Z,716251,"FR","paid",563
1386,2026-01-02 13:19:17.000Z,705592,"UK","paid",950
1387,2026-01-02 13:20:59.000Z,265137,"FR","paid",8168
1388,2026-01-02 13:22:41.000Z,383222,"US","paid",7052
1389,2026-01-02 13:24:39.000Z,314423,"US","paid",3762
1390,2026-01-02 13:25:45.000Z,608452,"PL","paid",5386
1391,2026-01-02 13:27:39.000Z,565869,"UK","paid",1990
1392,2026-01-02 13:29:33.000Z,107906,"DE","paid",9108
1393,2026-01-02 13:30:59.000Z,520275,"FR","paid",529
1394,2026-01-02 13:32:25.000Z,919504,"SE","paid",3569
1395,2026-01-02 13:33:47.000Z,628009,"UK","paid",2108
1396,2026-01-02 13:35:41.000Z,232686,"UK","paid",2007
1397,2026-01-02 13:37:35.000Z,203663,"PL","paid",3393
1398,2026-01-02 13:39:21.000Z,804572,"US","paid",3262
1399,2026-01-02 13:40:15.000Z,407749,"DE","paid",1015
1400,2026-01-02 13:42:17.000Z,191834,"SE","paid",9150
1401,2026-01-02 13:44:15.000Z,803915,"DE","paid",915
1402,2026-01-02 13:45:25.000Z,491528,"PL","cancelled",5614
1403,2026-01-02 13:47:31.000Z,616897,"DE","paid",7204
1404,2026-01-02 13:48:45.000Z,166214,"UK","paid",1689
1405,2026-01-02 13:49:59.000Z,355431,"PL","paid",5189
1406,2026-01-02 13:51:41.000Z,299156,"FR","paid",6750
1407,2026-01-02 13:53:55.000Z,579453,"UK","refunded",2519
1408,2026-01-02 13:54:53.000Z,172434,"UK","paid",9541
1409,2026-01-02 13:57:03.000Z,631587,"DE","paid",2766
1410,2026-01-02 13:57:53.000Z,545440,"DE","paid",2892
1411,2026-01-02 14:00:11.000Z,441561,"UK","paid",5968
1412,2026-01-02 14:01:33.000Z,907806,"US","paid",3347
1413,2026-01-02 14:03:35.000Z,159871,"SE","paid",8866
1414,2026-01-02 14:04:25.000Z,565484,"UK","paid",1883
1415,2026-01-02 14:06:03.000Z,569685,"US","paid",2178
1416,2026-01-02 14:08:13.000Z,530538,"DE","paid",8623
1417,2026-01-02 14:09:23.000Z,823131,"US","paid",9172
1418,2026-01-02 14:10:53.000Z,176504,"FR","paid",837
1419,2026-01-02 14:12:47.000Z,558961,"US","paid",8508
1420,2026-01-02 14:14:49.000Z,141686,"SE","refunded",3574
1421,2026-01-02 14:16:19.000Z,612439,"SE","paid",4310
1422,2026-01-02 14:18:05.000Z,940228,"UK","paid",7441
1423,2026-01-02 14:18:59.000Z,921165,"UK","paid",7660
1424,2026-01-02 14:20:49.000Z,113698,"PL","paid",4058
1425,2026-01-02 14:22:55.000Z,831987,"US","refunded",7724
1426,2026-01-02 14:24:17.000Z,807312,"UK","paid",8951
1427,2026-01-02 14:26:19.000Z,476137,"UK","paid",7416
1428,2026-01-02 14:27:25.000Z,597486,"UK","refunded",7614
1429,2026-01-02 14:28:39.000Z,990703,"UK","paid",878
1430,2026-01-02 14:30:25.000Z,381532,"SE","refunded",639
1431,2026-01-02 14:32:27.000Z,492197,"PL","paid",3440
1432,2026-01-02 14:33:37.000Z,869210,"UK","paid",2472
1433,2026-01-02 14:35:15.000Z,473451,"PL","paid",3348
1434,2026-01-02 14:37:37.000Z,282696,"UK","paid",4975
1435,2026-01-02 14:38:47.000Z,539649,"PL","paid",8600
1436,2026-01-02 14:40:17.000Z,256262,"DE","paid",552
1437,2026-01-02 14:42:23.000Z,883111,"UK","paid",5608
1438,2026-01-02 14:43:45.000Z,100756,"US","cancelled",8887
1439,2026-01-02 14:45:27.000Z,201021,"FR","paid",6408
1440,2026-01-02 14:46:25.000Z,559602,"FR","paid",7484
1441,2026-01-02 14:48:27.000Z,497347,"PL","paid",9937
1442,2026-01-02 14:50:29.000Z,103712,"PL","paid",7395
1443,2026-01-02 14:51:47.000Z,351193,"FR","paid",3188
1444,2026-01-02 14:53:13.000Z,132062,"SE","refunded",2927
1445,2026-01-02 14:54:31.000Z,309343,"UK","paid",3531
1446,2026-01-02 14:56:13.000Z,600588,"DE","paid",2162
1447,2026-01-02 14:57:59.000Z,318357,"SE","cancelled",6034
1448,2026-01-02 14:59:37.000Z,604618,"PL","paid",1806
1449,2026-01-02 15:01:35.000Z,747259,"SE","paid",9045
1450,2026-01-02 15:03:09.000Z,118936,"US","paid",6719
1451,2026-01-02 15:04:15.000Z,253425,"SE","paid",5064
1452,2026-01-02 15:05:53.000Z,956086,"UK","paid",1187
1453,2026-01-02 15:07:55.000Z,629111,"UK","paid",1568
1454,2026-01-02 15:09:13.000Z,884932,"UK","cancelled",3439
1455,2026-01-02 15:11:15.000Z,957197,"DE","paid",8120
1456,2026-01-02 15:12:45.000Z,229570,"UK","paid",7162
1457,2026-01-02 15:14:35.000Z,178643,"SE","paid",8859
1458,2026-01-02 15:15:57.000Z,222128,"FR","paid",4255
1459,2026-01-02 15:17:07.000Z,823721,"DE","paid",1835
1460,2026-01-02 15:18:57.000Z,503694,"DE","paid",1344
1461,2026-01-02 15:20:47.000Z,675247,"UK","refunded",6062
1462,2026-01-02 15:21:57.000Z,342460,"UK","paid",8800
1463,2026-01-02 15:23:51.000Z,694437,"UK","paid",2292
1464,2026-01-02 15:25:25.000Z,969114,"FR","paid",5437
1465,2026-01-02 15:27:43.000Z,512555,"UK","paid",2164
1466,2026-01-02 15:28:49.000Z,538024,"UK","paid",2070
1467,2026-01-02 15:30:31.000Z,289089,"UK","paid",9800
1468,2026-01-02 15:32:05.000Z,942246,"PL","paid",4907
1469,2026-01-02 15:33:23.000Z,540647,"UK","paid",6138
1470,2026-01-02 15:34:53.000Z,520180,"SE","paid",4743
1471,2026-01-02 15:37:11.000Z,922461,"US","cancelled",4204
1472,2026-01-02 15:38:29.000Z,742802,"US","paid",8594
1473,2026-01-02 15:40:35.000Z,801091,"UK","paid",1086
1474,2026-01-02 15:41:37.000Z,514496,"UK","paid",1445
1475,2026-01-02 15:43:51.000Z,434553,"US","paid",9751
1476,2026-01-02 15:45:25.000Z,203550,"UK","paid",1174
1477,2026-01-02 15:46:39.000Z,358687,"FR","paid",6202
1478,2026-01-02 15:48:45.000Z,236076,"PL","paid",4721
1479,2026-01-02 15:49:31.000Z,650805,"UK","paid",9522
1480,2026-01-02 15:51:09.000Z,106186,"UK","paid",5093
1481,2026-01-02 15:53:39.000Z,359259,"UK","refunded",3824
1482,2026-01-02 15:54:37.000Z,457560,"SE","paid",5727
1483,2026-01-02 15:56:23.000Z,177969,"UK","paid",2875
1484,2026-01-02 15:58:01.000Z,660790,"FR","cancelled",199
1485,2026-01-02 15:59:35.000Z,417367,"FR","paid",9405
1486,2026-01-02 16:01:05.000Z,230820,"DE","paid",5916
1487,2026-01-02 16:02:59.000Z,470477,"PL","paid",3644
1488,2026-01-02 16:04:53.000Z,522754,"UK","paid",6814
1489,2026-01-02 16:06:23.000Z,477747,"UK","paid",5156
1490,2026-01-02 16:07:29.000Z,550736,"US","paid",8986
1491,2026-01-02 16:09:11.000Z,358441,"PL","paid",2346
1492,2026-01-02 16:10:41.000Z,846414,"PL","paid",3321
1493,2026-01-02 16:12:23.000Z,137999,"DE","paid",4869
1494,2026-01-02 16:14:05.000Z,760444,"FR","refunded",2372
1495,2026-01-02 16:15:43.000Z,233765,"UK","paid",3648
1496,2026-01-02 16:17:01.000Z,558586,"US","paid",5886
1497,2026-01-02 16:19:19.000Z,898347,"UK","paid",3283
1498,2026-01-02 16:20:57.000Z,851848,"DE","paid",7216
1499,2026-01-02 16:22:27.000Z,607521,"UK","paid",6826
1500,2026-01-02 16:24:17.000Z,309094,"UK","paid",2821
1501,2026-01-02 16:25:39.000Z,900199,"DE","paid",339
1502,2026-01-02 16:26:45.000Z,460788,"UK","paid",8277
1503,2026-01-02 16:28:43.000Z,998589,"SE","paid",5003
1504,2026-01-02 16:30:29.000Z,819858,"SE","paid",5215
1505,2026-01-02 16:32:27.000Z,657699,"UK","paid",5495
1506,2026-01-02 16:33:05.000Z,343360,"UK","paid",1950
1507,2026-01-02 16:34:55.000Z,966713,"SE","paid",9489
1508,2026-01-02 16:36:29.000Z,426110,"FR","paid",1229
1509,2026-01-02 16:38:35.000Z,698719,"US","paid",8277
1510,2026-01-02 16:39:33.000Z,251020,"UK","paid",1490
1511,2026-01-02 16:42:03.000Z,186453,"FR","paid",2585
1512,2026-01-02 16:43:05.000Z,974698,"UK","paid",5119
1513,2026-01-02 16:44:55.000Z,475451,"FR","paid",2531
1514,2026-01-02 16:46:37.000Z,456376,"UK","paid",1663
1515,2026-01-02 16:48:23.000Z,820465,"FR","paid",9572
1516,2026-01-02 16:49:21.000Z,291286,"US","paid",6139
1517,2026-01-02 16:51:07.000Z,117655,"US","paid",2310
1518,2026-01-02 16:52:57.000Z,512708,"PL","paid",968
1519,2026-01-02 16:54:51.000Z,674125,"UK","paid",2251
1520,2026-01-02 16:56:33.000Z,536130,"DE","paid",2192
1521,2026-01-02 16:57:55.000Z,741555,"FR","paid",4452
1522,2026-01-02 16:59:45.000Z,719248,"SE","paid",9817
1523,2026-01-02 17:00:43.000Z,126409,"UK","paid",8719
1524,2026-01-02 17:03:09.000Z,405518,"UK","refunded",8777
1525,2026-01-02 17:04:23.000Z,263535,"PL","paid",3655
1526,2026-01-02 17:06:17.000Z,755132,"US","paid",8743
1527,2026-01-02 17:07:35.000Z,729733,"DE","paid",1118
1528,2026-01-02 17:09:05.000Z,414906,"SE","cancelled",797
1529,2026-01-02 17:10:55.000Z,502699,"DE","paid",9337
1530,2026-01-02 17:11:53.000Z,241480,"PL","paid",7385
1531,2026-01-02 17:13:59.000Z,661089,"DE","paid",9843
1532,2026-01-02 17:16:01.000Z,542854,"UK","paid",7381
1533,2026-01-02 17:17:43.000Z,419559,"PL","paid",4263
1534,2026-01-02 17:18:21.000Z,572500,"FR","paid",7011
1535,2026-01-02 17:20:31.000Z,833533,"UK","paid",6674
1536,2026-01-02 17:22:21.000Z,196946,"UK","paid",1303
1537,2026-01-02 17:23:39.000Z,127747,"DE","paid",8319
1538,2026-01-02 17:25:41.000Z,593312,"DE","paid",5358
1539,2026-01-02 17:26:27.000Z,813881,"UK","paid",9450
1540,2026-01-02 17:29:01.000Z,771998,"US","paid",726
1541,2026-01-02 17:30:35.000Z,907775,"SE","paid",1371
1542,2026-01-02 17:32:09.000Z,889292,"UK","paid",5402
1543,2026-01-02 17:33:51.000Z,594037,"US","paid",3539
1544,2026-01-02 17:35:29.000Z,125258,"DE","paid",9208
1545,2026-01-02 17:36:47.000Z,723259,"US","paid",1408
1546,2026-01-02 17:38:17.000Z,518712,"FR","paid",5094
1547,2026-01-02 17:39:59.000Z,108977,"US","paid",7741
1548,2026-01-02 17:41:17.000Z,651478,"SE","paid",9129
1549,2026-01-02 17:43:11.000Z,356055,"SE","paid",6961
1550,2026-01-02 17:44:57.000Z,846564,"UK","paid",6003
1551,2026-01-02 17:46:15.000Z,346925,"UK","paid",1144
1552,2026-01-02 17:47:49.000Z,773762,"PL","refunded",382
1553,2026-01-02 17:49:31.000Z,111667,"US","paid",9647
1554,2026-01-02 17:50:53.000Z,458512,"UK","paid",1834
1555,2026-01-02 17:52:27.000Z,413929,"UK","paid",5580
1556,2026-01-02 17:54:45.000Z,178350,"UK","paid",8676
1557,2026-01-02 17:56:15.000Z,140303,"UK","paid",9408
1558,2026-01-02 17:57:45.000Z,543676,"SE","cancelled",7824
1559,2026-01-02 17:59:35.000Z,383909,"PL","paid",7611
1560,2026-01-02 18:00:29.000Z,141946,"UK","paid",6603
1561,2026-01-02 18:02:43.000Z,775883,"PL","paid",9358
1562,2026-01-02 18:04:01.000Z,496264,"UK","paid",7041
1563,2026-01-02 18:05:43.000Z,174369,"PL","paid",1907
1564,2026-01-02 18:07:41.000Z,897990,"DE","paid",6373
1565,2026-01-02 18:08:55.000Z,427687,"UK","paid",4070
1566,2026-01-02 18:10:41.000Z,970036,"US","paid",9463
1567,2026-01-02 18:12:11.000Z,448029,"FR","paid",4931
1568,2026-01-02 18:13:37.000Z,957778,"FR","paid",9130
1569,2026-01-02 18:15:07.000Z,950211,"PL","paid",914
1570,2026-01-02 18:17:25.000Z,957632,"PL","paid",3749
1571,2026-01-02 18:18:43.000Z,949753,"FR","cancelled",709
1572,2026-01-02 18:20:45.000Z,898238,"SE","paid",2110
1573,2026-01-02 18:22:19.000Z,484415,"UK","paid",7843
1574,2026-01-02 18:23:25.000Z,541324,"DE","cancelled",2949
1575,2026-01-02 18:25:11.000Z,375253,"SE","paid",9160
1576,2026-01-02 18:26:45.000Z,583210,"PL","paid",4123
1577,2026-01-02 18:28:31.000Z,943099,"SE","paid",1253
1578,2026-01-02 18:30:09.000Z,136280,"US","paid",4891
1579,2026-01-02 18:31:15.000Z,213649,"SE","paid",1945
1580,2026-01-02 18:33:13.000Z,346390,"UK","paid",4514
1581,2026-01-02 18:34:31.000Z,297111,"UK","paid",9424
1582,2026-01-02 18:36:41.000Z,378564,"UK","paid",1677
1583,2026-01-02 18:37:35.000Z,500621,"DE","paid",5689
1584,2026-01-02 18:39:33.000Z,315362,"UK","paid",9354
1585,2026-01-02 18:40:59.000Z,391731,"SE","paid",9630
1586,2026-01-02 18:43:21.000Z,973296,"FR","paid",5046
1587,2026-01-02 18:44:19.000Z,265737,"DE","paid",9843
1588,2026-01-02 18:45:41.000Z,365262,"DE","cancelled",6629
1589,2026-01-02 18:47:35.000Z,409679,"UK","refunded",1284
1590,2026-01-02 18:49:25.000Z,540732,"UK","paid",1353
1591,2026-01-02 18:50:51.000Z,530821,"UK","paid",4596
1592,2026-01-02 18:52:25.000Z,953818,"FR","paid",9276
1593,2026-01-02 18:53:47.000Z,681163,"UK","paid",6830
1594,2026-01-02 18:56:09.000Z,693928,"UK","paid",8752
1595,2026-01-02 18:57:39.000Z,728481,"UK","paid",838
1596,2026-01-02 18:59:13.000Z,564678,"PL","paid",1051
1597,2026-01-02 19:00:51.000Z,290119,"UK","paid",7175
1598,2026-01-02 19:02:13.000Z,898324,"SE","paid",7203
1599,2026-01-02 19:04:03.000Z,128477,"US","paid",4475
1600,2026-01-02 19:05:45.000Z,245362,"US","paid",1844
1601,2026-01-02 19:07:15.000Z,326115,"UK","paid",223
1602,2026-01-02 19:08:41.000Z,217984,"UK","refunded",7107
1603,2026-01-02 19:10:19.000Z,290105,"US","cancelled",6224
1604,2026-01-02 19:11:33.000Z,146622,"UK","paid",2734
1605,2026-01-02 19:13:35.000Z,480127,"FR","paid",2423
1606,2026-01-02 19:15:13.000Z,662348,"PL","paid",1624
1607,2026-01-02 19:17:03.000Z,997461,"UK","paid",5407
1608,2026-01-02 19:18:53.000Z,851434,"UK","paid",4746
1609,2026-01-02 19:20:27.000Z,686491,"UK","refunded",9884
1610,2026-01-02 19:21:41.000Z,923768,"SE","paid",6184
1611,2026-01-02 19:23:03.000Z,912113,"UK","paid",576
1612,2026-01-02 19:24:57.000Z,533110,"FR","refunded",1522
1613,2026-01-02 19:26:51.000Z,574647,"FR","paid",7941
1614,2026-01-02 19:28:37.000Z,336036,"DE","paid",9858
1615,2026-01-02 19:29:23.000Z,863565,"PL","paid",9196
1616,2026-01-02 19:31:05.000Z,834530,"UK","paid",6210
1617,2026-01-02 19:33:19.000Z,480147,"UK","paid",9799
1618,2026-01-02 19:34:45.000Z,589456,"US","paid",8690
1619,2026-01-02 19:36:19.000Z,101353,"PL","paid",1830
1620,2026-01-02 19:37:37.000Z,433134,"PL","paid",3218
1621,2026-01-02 19:39:47.000Z,984207,"DE","paid",7747
1622,2026-01-02 19:40:49.000Z,374812,"FR","paid",3401
1623,2026-01-02 19:42:31.000Z,237957,"UK","paid",1499
1624,2026-01-02 19:43:53.000Z,840282,"US","paid",5577
1625,2026-01-02 19:46:07.000Z,609259,"UK","paid",2773
1626,2026-01-02 19:47:17.000Z,402472,"DE","paid",818
1627,2026-01-02 19:49:31.000Z,297569,"UK","paid",5600
1628,2026-01-02 19:51:09.000Z,783270,"UK","paid",9029
1629,2026-01-02 19:52:47.000Z,359911,"DE","paid",1416
1630,2026-01-02 19:54:25.000Z,867092,"UK","paid",2897
1631,2026-01-02 19:55:35.000Z,677885,"SE","paid",7854
1632,2026-01-02 19:56:49.000Z,580242,"SE","paid",509
1633,2026-01-02 19:58:47.000Z,734883,"UK","paid",9592
1634,2026-01-02 20:00:33.000Z,911712,"UK","paid",2896
1635,2026-01-02 20:02:31.000Z,674553,"SE","paid",3690
1636,2026-01-02 20:03:41.000Z,411006,"FR","refunded",3932
1637,2026-01-02 20:04:59.000Z,317567,"US","paid",9146
1638,2026-01-02 20:06:53.000Z,937804,"UK","paid",1865
1639,2026-01-02 20:08:43.000Z,928277,"FR","paid",5378
1640,2026-01-02 20:10:17.000Z,457514,"UK","paid",8280
1641,2026-01-02 20:11:47.000Z,617947,"FR","paid",9975
1642,2026-01-02 20:13:09.000Z,235192,"UK","paid",1068
1643,2026-01-02 20:15:03.000Z,489489,"FR","paid",5953
1644,2026-01-02 20:16:33.000Z,337142,"US","cancelled",3877
1645,2026-01-02 20:18:35.000Z,110007,"US","paid",977
1646,2026-01-02 20:19:49.000Z,260164,"PL","paid",5351
1647,2026-01-02 20:21:03.000Z,613421,"UK","paid",3651
1648,2026-01-02 20:22:49.000Z,947810,"DE","paid",7712
1649,2026-01-02 20:25:15.000Z,304659,"FR","paid",719
1650,2026-01-02 20:26:45.000Z,739472,"SE","refunded",7944
1651,2026-01-02 20:27:59.000Z,480489,"UK","paid",6111
1652,2026-01-02 20:30:01.000Z,851854,"UK","paid",1770
1653,2026-01-02 20:31:31.000Z,713007,"PL","paid",9218
1654,2026-01-02 20:32:21.000Z,855580,"US","paid",9852
1655,2026-01-02 20:34:51.000Z,889413,"DE","paid",5597
1656,2026-01-02 20:36:29.000Z,468634,"SE","paid",580
1657,2026-01-02 20:37:27.000Z,180235,"DE","paid",3171
1658,2026-01-02 20:39:41.000Z,894632,"PL","paid",9656
1659,2026-01-02 20:41:11.000Z,345025,"DE","paid",1246
1660,2026-01-02 20:42:41.000Z,113478,"UK","paid",1578
1661,2026-01-02 20:43:59.000Z,659399,"PL","paid",6608
1662,2026-01-02 20:46:05.000Z,432628,"FR","paid",2475
1663,2026-01-02 20:46:59.000Z,464925,"UK","paid",6800
1664,2026-01-02 20:48:41.000Z,358610,"UK","paid",7277
1665,2026-01-02 20:50:19.000Z,368931,"DE","paid",7216
1666,2026-01-02 20:52:01.000Z,499136,"DE","paid",4736
1667,2026-01-02 20:53:23.000Z,650201,"UK","paid",4331
1668,2026-01-02 20:55:17.000Z,402718,"US","paid",2773
1669,2026-01-02 20:57:23.000Z,155967,"SE","paid",4003
1670,2026-01-02 20:58:45.000Z,517932,"UK","paid",5313
1671,2026-01-02 21:00:11.000Z,700981,"US","paid",1452
1672,2026-01-02 21:02:21.000Z,957514,"DE","paid",9108
1673,2026-01-02 21:03:39.000Z,129435,"US","paid",1532
1674,2026-01-02 21:04:57.000Z,645656,"FR","paid",366
1675,2026-01-02 21:06:59.000Z,405681,"US","refunded",3602
1676,2026-01-02 21:07:57.000Z,201462,"SE","paid",1135
1677,2026-01-02 21:10:23.000Z,361111,"SE","paid",8253
1678,2026-01-02 21:11:13.000Z,873284,"UK","paid",4170
1679,2026-01-02 21:13:35.000Z,909869,"UK","paid",332
1680,2026-01-02 21:15:13.000Z,714690,"PL","paid",990
1681,2026-01-02 21:16:35.000Z,404115,"US","paid",9678
1682,2026-01-02 21:18:25.000Z,144208,"UK","paid",5994
1683,2026-01-02 21:20:11.000Z,804937,"UK","cancelled",9839
1684,2026-01-02 21:21:13.000Z,708782,"UK","paid",1345
1685,2026-01-02 21:22:51.000Z,165423,"UK","paid",6959
1686,2026-01-02 21:24:53.000Z,122908,"SE","paid",9538
1687,2026-01-02 21:26:35.000Z,367653,"PL","paid",4275
1688,2026-01-02 21:27:53.000Z,149114,"UK","paid",9326
1689,2026-01-02 21:28:59.000Z,776203,"PL","paid",9896
1690,2026-01-02 21:30:33.000Z,166120,"UK","paid",8636
1691,2026-01-02 21:33:07.000Z,443617,"PL","refunded",3882
1692,2026-01-02 21:34:01.000Z,316134,"DE","paid",4689
1693,2026-01-02 21:35:47.000Z,649383,"UK","paid",1951
1694,2026-01-02 21:37:01.000Z,416020,"US","paid",3163
1695,2026-01-02 21:39:27.000Z,991229,"FR","paid",1205
1696,2026-01-02 21:40:25.000Z,403250,"FR","paid",4151
1697,2026-01-02 21:42:15.000Z,564483,"PL","paid",8838
1698,2026-01-02 21:43:37.000Z,112608,"PL","paid",4139
1699,2026-01-02 21:45:11.000Z,222585,"FR","paid",2163
1700,2026-01-02 21:47:09.000Z,652446,"SE","paid",9386
1701,2026-01-02 21:49:03.000Z,974783,"UK","refunded",3632
1702,2026-01-02 21:50:29.000Z,299532,"DE","paid",6969
1703,2026-01-02 21:52:19.000Z,298165,"SE","paid",4481
1704,2026-01-02 21:54:09.000Z,599498,"PL","paid",2916
1705,2026-01-02 21:55:03.000Z,625915,"SE","refunded",8917
1706,2026-01-02 21:56:57.000Z,887832,"US","cancelled",9712
1707,2026-01-02 21:58:31.000Z,711729,"SE","paid",2262
1708,2026-01-02 22:00:37.000Z,504758,"UK","paid",6224
1709,2026-01-02 22:01:27.000Z,989751,"UK","paid",619
1710,2026-01-02 22:03:13.000Z,227940,"UK","paid",5380
1711,2026-01-02 22:05:23.000Z,896493,"DE","paid",7545
1712,2026-01-02 22:07:05.000Z,904898,"UK","paid",2110
1713,2026-01-02 22:08:43.000Z,463059,"SE","paid",9940
1714,2026-01-02 22:09:45.000Z,547504,"FR","paid",2478
1715,2026-01-02 22:11:27.000Z,700329,"DE","refunded",4407
1716,2026-01-02 22:12:49.000Z,659694,"DE","paid",5399
1717,2026-01-02 22:14:15.000Z,731023,"UK","paid",3279
1718,2026-01-02 22:16:01.000Z,114172,"UK","refunded",3214
1719,2026-01-02 22:17:43.000Z,755397,"UK","paid",2151
1720,2026-01-02 22:19:49.000Z,734906,"FR","paid",7319
1721,2026-01-02 22:21:15.000Z,957675,"UK","paid",1320
1722,2026-01-02 22:22:45.000Z,868328,"UK","paid",8011
1723,2026-01-02 22:24:27.000Z,389953,"UK","paid",4157
1724,2026-01-02 22:26:21.000Z,953190,"PL","paid",9976
1725,2026-01-02 22:27:15.000Z,192647,"UK","paid",9349
1726,2026-01-02 22:29:21.000Z,684916,"SE","paid",5451
1727,2026-01-02 22:31:19.000Z,675037,"US","paid",8609
1728,2026-01-02 22:32:33.000Z,530834,"US","paid",1665
1729,2026-01-02 22:33:51.000Z,170755,"UK","paid",5056
1730,2026-01-02 22:35:25.000Z,956512,"UK","paid",208
1731,2026-01-02 22:36:59.000Z,604729,"US","paid",4930
1732,2026-01-02 22:38:41.000Z,141054,"UK","paid",753
1733,2026-01-02 22:40:55.000Z,240991,"FR","paid",5087
1734,2026-01-02 22:42:37.000Z,560556,"PL","paid",3443
1735,2026-01-02 22:44:15.000Z,302677,"UK","paid",2953
1736,2026-01-02 22:45:05.000Z,141770,"UK","cancelled",4427
1737,2026-01-02 22:47:11.000Z,607099,"UK","paid",3700
1738,2026-01-02 22:49:01.000Z,331832,"SE","paid",4377
1739,2026-01-02 22:50:15.000Z,949809,"UK","paid",4188
1740,2026-01-02 22:51:53.000Z,243190,"FR","paid",8004
1741,2026-01-02 22:53:31.000Z,761591,"FR","paid",8960
1742,2026-01-02 22:55:05.000Z,257828,"DE","paid",9657
1743,2026-01-02 22:56:43.000Z,966189,"PL","cancelled",2564
